title,location,summary_review,review_score,movie_score,genre
The Matrix,United States,boe_dye sez :   have it be ten year already ,10,8.7,Action
The Matrix,United Kingdom,wonderful depiction of reality ,9,8.7,Action
The Matrix,Canada,""" unfortunately no one can be tell what the matrix be you have to see it for yourself "" ",8,8.7,Action
The Matrix,United States,good technology use ,8,8.7,Action
The Matrix,Poland,one of the great movie ever make ,10,8.7,Action
The Matrix,United Kingdom,a revolutionary sci - fi and action movie ,10,8.7,Action
The Matrix,United States,best action / scifi movie( ) i have ever see ,10,8.7,Action
The Matrix,Romania,in matter of philosophy and visual effect it be still breathtaking ,10,8.7,Action
The Matrix,oxford UK,unanswered question ,8.7,8.7,Action
The Matrix,"sydney, australia",there be a reason this movie have become a modern day classic ,8.7,8.7,Action
The Matrix,"Flagstaff, AZ",astonishing modern myth - making ,8.7,8.7,Action
The Matrix,Canada,really make you think ,8.7,8.7,Action
The Matrix,"Dublin, Ireland.",best movie of the last 5 year ,8.7,8.7,Action
The Matrix,california,cinematic dilution of gibson 's neuromancer ,8.7,8.7,Action
The Matrix,United States,well ... it be nice ,8.7,8.7,Action
The Matrix,UNKNOWN,dumbed - down virtual reality ,8.7,8.7,Action
The Matrix,"Varberg, Sweden",almost underrated ,9,8.7,Action
The Matrix,Durham England,it have get better after a couple more viewing ,8.7,8.7,Action
The Matrix,"Leicester, England",you think that ' air you 're breathe ,8.7,8.7,Action
The Matrix,UNKNOWN,first of a long kind ,9,8.7,Action
The Matrix,"Chicago, Illinois",great action flick ,8.7,8.7,Action
The Matrix,"Blairgowrie, Scotland",good but not that good ,7,8.7,Action
The Matrix,Singapore,the best action movie ever ,8.7,8.7,Action
The Matrix,"Minnesota, USA",great movie ever ,10,8.7,Action
The Matrix,"Rochester, NY",best movie i have see ,10,8.7,Action
The Matrix,UNKNOWN,what be the matrix a bloody excellent film ,8.7,8.7,Action
The Matrix,"Anywhere, USA",the matrix : 7/10 ,7,8.7,Action
The Matrix,Northern California,"best science fiction movie story since "" 2001 : a space odyssey "" ",8.7,8.7,Action
The Matrix,"West coast, USA",matrix as allegory ,8.7,8.7,Action
The Matrix,BC,over - analyze christianity in the matrix ,8.7,8.7,Action
The Matrix,"BC, Canada",biblical parallel ,8.7,8.7,Action
The Matrix,UNKNOWN,a comparison worth compare ,8.7,8.7,Action
The Matrix,UNKNOWN,neo christ ,8.7,8.7,Action
The Matrix,UNKNOWN,neosus ,8.7,8.7,Action
The Matrix,buffalo new york,a great sci - fi movie ,8.7,8.7,Action
The Matrix,Canada,the matrix and the life of jesus christ be similar in many way ,8.7,8.7,Action
The Matrix,Canada,jesus in the matrix ,8.7,8.7,Action
The Matrix,Holland,the true life or the false life..which will you take ,8.7,8.7,Action
The Matrix,"prague, czech republic",the matrix compare to the bible ,9,8.7,Action
The Matrix,home,a parallel between the matrix and christianity ,8.7,8.7,Action
The Matrix,UNKNOWN,what ' to disagree about ,8.7,8.7,Action
The Matrix,???????????????????????????????,awesome as action can be ,8.7,8.7,Action
The Matrix,Durham England,bad very very bad ,8.7,8.7,Action
The Matrix,"Mississauga, Ontario",outstanding and mind blow ,8.7,8.7,Action
The Matrix,"Fort Collins, CO",not as revolutionary ,10,8.7,Action
The Matrix,"Pretoria, South Africa",supermovie ,8.7,8.7,Action
The Matrix,"Chester, U.K",the blue pill ... ,9,8.7,Action
The Matrix,UNKNOWN,unoriginal ,8.7,8.7,Action
The Matrix,UNKNOWN,this be actually quite good ,8.7,8.7,Action
The Matrix,London,believe the matrix and you will believe anything ,7,8.7,Action
The Matrix,Amsterdam,originality quality excellence ,8,8.7,Action
The Matrix,USA,almost perfect film ,9,8.7,Action
The Matrix,"Landskrona, Sweden",great the only good movie with keanu reef ,8,8.7,Action
The Matrix,canada,unique movie ,8.7,8.7,Action
The Matrix,london england,have anyone notice all the parallel of this movie and the life of jesus christ ,8.7,8.7,Action
BoBoiBoy: The Movie,Penang Malaysia,boboiboy the movie ,10,9,Animation
BoBoiBoy: The Movie,Malaysia,forget for be adult ... just let it all out ,10,9,Animation
BoBoiBoy: The Movie,Malaysia,worth the money ,10,9,Animation
BoBoiBoy: The Movie,Penang,another quality product from animonsta ,9,9,Animation
BoBoiBoy: The Movie,Malaysia,it ' good go watch it ,9,9,Animation
BoBoiBoy: The Movie,UNKNOWN,one of the best animate movie ,9,9,Animation
BoBoiBoy: The Movie,Malaysia,it ' good go watch it ,9,9,Animation
BoBoiBoy: The Movie,"Paris, France.",bland story - line and less imagination ,1,9,Animation
BoBoiBoy: The Movie,Brunei,boboiboy ,10,9,Animation
BoBoiBoy: The Movie,Malaysia,a breakthrough in the malaysian animation industry ,9,9,Animation
BoBoiBoy: The Movie,Cyberjaya,not just for kid or family 's but for anime/manga fan and gamers ,9,9,Animation
BoBoiBoy: The Movie,"Tamparuli, Malaysia",just nice ,8,9,Animation
BoBoiBoy: The Movie,Malaysia,awesome epic final battel ,9,9,Animation
BoBoiBoy: The Movie,UNKNOWN,the rating probably because they 're support the film industry ,5,9,Animation
BoBoiBoy: The Movie,UNKNOWN,marvelous ,10,9,Animation
12/12/12,United Kingdom,this baby should definitely have be abort ,1,1.8,Horror
12/12/12,"Brussels, Belgium",terrible ,1,1.8,Horror
12/12/12,"Clevedon, UK",' wonderfully ' bad ,1,1.8,Horror
12/12/12,United States,a strong contender for worst film of 2012 ,2,1.8,Horror
12/12/12,United Kingdom,one of those movie where the dvd cover be better than the movie itself ,1,1.8,Horror
12/12/12,United States,""" 12/12/12 "" be an inappropriate and needless throwback to "" it ' alive "" "" grace "" and "" rosemary 's baby "" ",4,1.8,Horror
12/12/12,United States,not a very good movie ,2,1.8,Horror
12/12/12,"Preston, England",oh good grief .... ,1,1.8,Horror
12/12/12,United States,12/12/12 ,1,1.8,Horror
12/12/12,United States,really be it worth a laugh even ,1,1.8,Horror
12/12/12,Denmark,12/12/12 ; the end of the world or be it ... ,2,1.8,Horror
12/12/12,Canada,give your extra money to me for my movie and do not waste your budget like this ,1,1.8,Horror
12/12/12,New York,if the baby have ping pong ball eye it would have look even silly   but would it have improve the overall film ,1.8,1.8,Horror
12/12/12,UNKNOWN,not worth waste your time ,1,1.8,Horror
12/12/12,UNKNOWN,12.12.12 more like no no no ,1,1.8,Horror
12/12/12,United States,what a sht storm ,3,1.8,Horror
12/12/12,Chicago IL,..i laugh ... .coz i do not want to cry that i waste my free redbox rental:(( ,1,1.8,Horror
12/12/12,United States,5 dollar ,1,1.8,Horror
12/12/12,United States,the only thing scary about this movie be the people who create it ,1,1.8,Horror
12/12/12,United States,total filth ,1,1.8,Horror
12/12/12,"San Diego, CA",so painful i could not even finish it ,2,1.8,Horror
12/12/12,United States,horrible ,1,1.8,Horror
12/12/12,United States,really really awful ,1,1.8,Horror
12/12/12,United States,horrible ,1,1.8,Horror
12/12/12,Canada,i want to shine a light ,1,1.8,Horror
12/12/12,"SoCal, USA",numerology plus mayan 2012 bovine scatology ,1,1.8,Horror
12/12/12,United States,suck ,1.8,1.8,Horror
12/12/12,Germany,there must come an 0 - rating this movie suck bad ... ,1,1.8,Horror
12/12/12,UNKNOWN,wow ... ,1,1.8,Horror
12/12/12,United States,dumb movie i have ever see ,1,1.8,Horror
12/12/12,UNKNOWN,bore with no story line and poor quality with the main character ,3,1.8,Horror
12/12/12,United Kingdom,12\12\12 ,1,1.8,Horror
12/12/12,Australia,nothing good about this movie ,1,1.8,Horror
12/12/12,"Winchester, Oregon, USA",lmao ,1,1.8,Horror
12/12/12,United Kingdom,it ' a puppet ,1,1.8,Horror
12/12/12,Carrigaline,brilliant if you like b movie ,5,1.8,Horror
12/12/12,United States,hilarious ,9,1.8,Horror
Dracula 3000,United States,i do not know what to say .... ,1,2,Horror
Dracula 3000,United States,good sweet jesus have mercy ,1,2,Horror
Dracula 3000,United States,the bad movie i have ever see ,1,2,Horror
Dracula 3000,The Movie Crypt,twice the sucking power ,1,2,Horror
Dracula 3000,Arizona,please ... for the love of film skip it ,2,2,Horror
Dracula 3000,UNKNOWN,wow   astoundingly bad ,1,2,Horror
Dracula 3000,United States,process cheese serve up with a slice of pain ... ,1,2,Horror
Dracula 3000,"Ventura, California",the most worthless piece of trash i have ever see ,1,2,Horror
Dracula 3000,"Michigan, USA",a bad movie and not even a dracula one at that ,2,2,Horror
Dracula 3000,Sweden,now this be a bad movie ,1,2,Horror
Dracula 3000,United States,dracula must be rolling over in his grave ... ,2,2,Horror
Dracula 3000,UNKNOWN,bram stoker should sue from the grave ,1,2,Horror
Dracula 3000,United States,1/10 be far too generous ,1,2,Horror
Dracula 3000,Lithuania,what do i just see .. ,1,2,Horror
Dracula 3000,United States,vampire again ,7,2,Horror
Dracula 3000,Norway,no just no ,1,2,Horror
Dracula 3000,United States,an instant classic ,10,2,Horror
Dracula 3000,UNKNOWN,best movie ever ,10,2,Horror
Dracula 3000,UNKNOWN,the best bad movie ever make ,10,2,Horror
Dracula 3000,United States,oh mammy ,3,2,Horror
Dracula 3000,United States,everyone must watch at least once ,1,2,Horror
Dracula 3000,"Longmont, Colorado",infinite dumbness ,1,2,Horror
Dracula 3000,the Doomed Megalopolis of Blasphemous Technoids,in space the sun never rise ... ,1,2,Horror
Dracula 3000,French Polynesia,so bad it ' good almost great ,9,2,Horror
Dracula 3000,ENGLAND-carlisle,what the hell ,1,2,Horror
Dracula 3000,United States,dracula.3000 review : good b movie fun ,6,2,Horror
Dracula 3000,"Rio de Janeiro, Brazil",silly flawed cheesy but very funny ,6,2,Horror
Dracula 3000,United States,this be the best thing ever ... seriously best ever ,9,2,Horror
Dracula 3000,England,the year 3000 ,2,2,Horror
Dracula 3000,United States,do not live up to its promise but kind of fun ,5,2,Horror
Dracula 3000,United States,10 out of 10 can not get erect from anything else now ,10,2,Horror
Dracula 3000,United Kingdom,dracula in space and it ' a joke ,3,2,Horror
Dracula 3000,"Los Angeles, Ca",nonsensical and almost unwatchable vampire fare ,3,2,Horror
Dracula 3000,USA,"dracula 3000 be a "" scary movie "" ",3,2,Horror
Dracula 3000,UNKNOWN,manual for student ,1,2,Horror
Dracula 3000,USA,weapon grade awful ,1,2,Horror
Dracula 3000,Netherlands,worst movie i ever saw ,1,2,Horror
Dracula 3000,USA,space bowel ,1,2,Horror
Dracula 3000,UNKNOWN,comedy or serious film we may never know ,2,2,Horror
Dracula 3000,"Medina, Ohio",why dracula 3000 have the best end a movie could hope for blah ,6,2,Horror
Dracula 3000,United Kingdom,arrrgh my eye ,2,2,Horror
Dracula 3000,Australia,a truly awful film ,1,2,Horror
Dracula 3000,Australia,retard ,1,2,Horror
Dracula 3000,United States,where do one begin ( spoiler include ) ,2,2,Horror
Dracula 3000,Australia,do not watch this ,1,2,Horror
Dracula 3000,UNKNOWN,best bad movie ever ,1,2,Horror
Dracula 3000,Greece,the bad movie ever ,1,2,Horror
Dracula 3000,Netherlands,worst movie ever ,1,2,Horror
Dracula 3000,United States,dracula 3000 actually suck ,1,2,Horror
Dracula 3000,United States,"even more bad than "" torque "" ",1,2,Horror
Dracula 3000,United States,this film should replace the bible in all major religion ,2,2,Horror
Dracula 3000,United States,what the hell be this crap ,1,2,Horror
Dracula 3000,United States,horrible movie that can only be observe as junk ,1,2,Horror
Dracula 3000,United States,the legend of dracula have be de - fanged with this bomb ,2,2,Horror
Dracula 3000,Australia,originally a porno ,2,2,Horror
Dracula 3000,United Kingdom,what a waste ,2,2,Horror
Dracula 3000,United States,down syndrome vampire ,3,2,Horror
Dracula 3000,"Northeast, Maryland",dracula 3000 ,2,2,Horror
Dracula 3000,"Louisville, KY",bad movie ever make ,1,2,Horror
Dracula 3000,United States,* thumb down * ,1,2,Horror
Dracula 3000,Los Angeles,they just do not get bad than this ,1,2,Horror
Dracula 3000,United States,fabulous ,10,2,Horror
Dracula 3000,Barry's bay Ontario Canada,dracula in space ,4,2,Horror
Dracula 3000,"Las Vegas, NV",wow   seem you would have to go out of your way to make something this bad ,1,2,Horror
Dracula 3000,United States,stupid and lazy ,1,2,Horror
Dracula 3000,CO,why not bad movie ever ,1,2,Horror
Dracula 3000,United States,lucy in the sky with diamond ,1,2,Horror
Dracula 3000,Leipzig,another feather in coolio 's cap ,10,2,Horror
Dracula 3000,United States,so bad it ' good ,3,2,Horror
Dracula 3000,United States,warning this movie may cause severe internal bleeding ,1,2,Horror
Dracula 3000,United States,somebody owe me money ,1,2,Horror
Dracula 3000,United States,van helsing ,1,2,Horror
Dracula 3000,United States,wow ... erika eleniak ,2,2,Horror
Dracula 3000,Australia,"what i say as the credit start roll : "" wtf "" ",1,2,Horror
Dracula 3000,Canada,typical lion gate entertainment film ... ,1,2,Horror
Dracula 3000,Netherlands,some bad action ,2,2,Horror
Dracula 3000,Australia,i would rather watch my dog eat it ' own turd ,1,2,Horror
Dracula 3000,Norway,avoid at any cost ,1,2,Horror
Dracula 3000,United States,do not waste your money ,1,2,Horror
Dracula 3000,texas,omg the bad dracula movie ever ,1,2,Horror
Dracula 3000,United Kingdom,make by student who think continuity be a dirty word ,1,2,Horror
Dracula 3000,UNKNOWN,how awful ,1,2,Horror
Dracula 3000,"Washington, D.C.",1:20 of your life that you will never get back ,1,2,Horror
Dracula 3000,United States,worst dracula movie ever ,1,2,Horror
Dracula 3000,United States,absolute waste of a money and time ,1,2,Horror
Dracula 3000,United States,this be absolutely horrible ,1,2,Horror
Dracula 3000,United Kingdom,most probably the worst film i have ever see ,1,2,Horror
Dracula 3000,United States,bad movie ever ,1,2,Horror
Dracula 3000,New York City,yes it ' that bad ,1,2,Horror
Dracula 3000,United States,probably the bad movie i have ever see ,1,2,Horror
Dracula 3000,Romania,this movie be absolute c*ap ,1,2,Horror
Dracula 3000,usa,dry vampire satire take a whack at many of your favorite ,4,2,Horror
Dracula 3000,"Eureka, CA","late contender for "" bad vampire movie "" ",1,2,Horror
Dracula 3000,United States,fails to deliver any entertainment ,1,2,Horror
Dracula 3000,United States,very disappointing ,7,2,Horror
Dracula 3000,United States,i wish darrell james roodt be my pleasure bot ,10,2,Horror
Dracula 3000,United States,only see this movie if you be look for the bad ever ,1,2,Horror
Dracula 3000,Antwerp / Belgium,pathetic be the word that define this movie ,1,2,Horror
Dracula 3000,"New York, New York, United States",my eye bleed ,1,2,Horror
Dracula 3000,United States,it ' not even ' so bad it ' good '   it ' just bad ,1,2,Horror
Dracula 3000,"Bangkok, Thailand",this may be the bad movie of any genre i have ever see ,1,2,Horror
Dracula 3000,Germany,so bad it ' good ,7,2,Horror
Dracula 3000,Netherlands,oh my ... this be the bad movie i have see in a long long time ... ,1,2,Horror
Dracula 3000,United States,possibly the bad movie i have ever see ( all the way through ) ,1,2,Horror
Dracula 3000,Canada,"would have be great,if it be not the bad movie ever make ",1,2,Horror
Dracula 3000,"Los Angeles, California",hop in the escape pod ,2,2,Horror
Dracula 3000,Greece,bad film ,1,2,Horror
Dracula 3000,Canada,not good at all ,2,2,Horror
Dracula 3000,Canada,too short and a crappy ending ,3,2,Horror
Dracula 3000,Texas,memorable scene ,1,2,Horror
Dracula 3000,"Detroit, Michigan",86 minute of my life i will never be able to recover ,1,2,Horror
Dracula 3000,Canada,bloody awful and boring ,1,2,Horror
Dracula 3000,United States,... i feel insulted ... ,1,2,Horror
Dracula 3000,Atlanta Georgia United States,"save yourself   run run away from this "" movie "" as fast as you can ",1,2,Horror
Dracula 3000,United States,stupid movie ,1,2,Horror
Dracula 3000,United States,bad movie ever ,1,2,Horror
Dracula 3000,United States,just spectacular ,1,2,Horror
Dracula 3000,Astoria,better than ipecac ,1,2,Horror
Dracula 3000,United States,horrible movie ,1,2,Horror
Dracula 3000,United States,it ' a sad sad sad future .... ,1,2,Horror
Dracula 3000,Cleveland,watch this movie with your brain turn off ,3,2,Horror
Dracula 3000,Singapore,bad movie ever ,1,2,Horror
Dracula 3000,United States,nothing redeem in this bad movie i have see yet ,1,2,Horror
Dracula 3000,Australia,word 's can not describe ... ,1,2,Horror
Dracula 3000,Denmark,oh my god what a horrible movie ,1,2,Horror
Dracula 3000,"Minnesota, USA",in comparison to a lot of crap these day this be actually pretty good ,7,2,Horror
Dracula 3000,USA,so now we have dracula in space good grief ,1,2,Horror
Dracula 3000,"Bradenton, Florida",not as horrible as i would imagine ,3,2,Horror
Dracula 3000,"Oklahoma, USA",oh my god please   what a waste of tape/plastic disk ,2,2,Horror
Dracula 3000,Italy,my advice : do not waste your time ,1,2,Horror
Dracula 3000,United Kingdom,dracula ... bite me now ... i can not wait till the end ,1,2,Horror
Dracula 3000,Denmark,no please no ,1,2,Horror
Dracula 3000,Denmark,everything in this movie be low budget even the story ,1,2,Horror
Dracula 3000,"Lyngby, Denmark",suck ,1,2,Horror
Dracula 3000,United States,bad but not excruciating ,4,2,Horror
Dracula 3000,Texas,avoid ,1,2,Horror
Dracula 3000,United States,this movie suck ,1,2,Horror
Dracula 3000,Netherlands,this be write as porn ,2,2,Horror
Dracula 3000,Mars and Uranus,1 be too good of a rating ,1,2,Horror
Dracula 3000,"Ann Arbor, MI",one of the bad movie i have ever see ... ,1,2,Horror
Dracula 3000,United States,aaaaaaaaaagh   vile picture ,1,2,Horror
Dracula 3000,UNKNOWN,sad ,2,2,Horror
Dracula 3000,UNKNOWN,crap be too kind a word ,1,2,Horror
Dracula 3000,"Toronto, Ontario",of course it ' not a sequel to dracula 2000 ,5,2,Horror
Dracula 3000,Australia,futuristic sci fi take on dracula ,8,2,Horror
Dracula 3000,"Washington, DC USA",pathetic but hilarious ,10,2,Horror
Dracula 3000,Norway,you gotta love this ... this be bad ,10,2,Horror
Dracula 3000,The Mother 3,aid be an important issue in africa gd movie btw. ,10,2,Horror
Jaws: The Revenge,Southern Hemisphere,so bad it ' incredible ... ,1,2.8,Adventure
Jaws: The Revenge,UNKNOWN,the bad ,1,2.8,Adventure
Jaws: The Revenge,"Bay Area, CA",this time it ' personal ,1,2.8,Adventure
Jaws: The Revenge,"London, Ontario",an embarrassing film ,1,2.8,Adventure
Jaws: The Revenge,"Burlington, NJ",more like montezuma 's revenge ,2.8,2.8,Adventure
Jaws: The Revenge,london,utter claptrap ... and that ' be generous ,1,2.8,Adventure
Jaws: The Revenge,United Kingdom,arguably the bad film ever make ,1,2.8,Adventure
Jaws: The Revenge,UNKNOWN,apparently shark do take thing personally ,2,2.8,Adventure
Jaws: The Revenge,Manchester,jaw drop ,3,2.8,Adventure
Jaws: The Revenge,the Mad Hatter's tea party.,dumb   dumb ... dumb - dumb-dumb-dumb ,2,2.8,Adventure
Jaws: The Revenge,Pennsylvania,even bad than # 3 ,2.8,2.8,Adventure
Jaws: The Revenge,Wherever I Darn Well Please,forgive me lord for i have have sin i watch jaw : the revenge ,1,2.8,Adventure
Jaws: The Revenge,"Ontario, Canada",so there be a category beneath ' so bad it ' good ' ... ,1,2.8,Adventure
Jaws: The Revenge,Tennessee,""" i have always want to make love to an angry welder "" ",2,2.8,Adventure
Jaws: The Revenge,The Penumbra,pant - wettingly hilarious ,1,2.8,Adventure
Jaws: The Revenge,"Marlborough, MA USA",jaw 4 people 0 ,1,2.8,Adventure
Jaws: The Revenge,United States,not half as bad as most people make it out to be ,6,2.8,Adventure
Jaws: The Revenge,Canada,better than i expect ,6,2.8,Adventure
Jaws: The Revenge,United States,hilarity via giant shark ,4,2.8,Adventure
Jaws: The Revenge,New Zealand,how do you even begin to describe it ,1,2.8,Adventure
Jaws: The Revenge,United States,bad than get teeth pull ,1,2.8,Adventure
Jaws: The Revenge,United States,the top thirty thing i learn from jaw : the revenge ,1,2.8,Adventure
Jaws: The Revenge,"London, England",passable final entry to the series ( spoiler ) ,2.8,2.8,Adventure
Jaws: The Revenge,UNKNOWN,the great white go back into the cinema in this flawed sequel ,3,2.8,Adventure
Jaws: The Revenge,United States,what ' not to love ,8,2.8,Adventure
Jaws: The Revenge,United States,okay for a jaw sequel ,7,2.8,Adventure
Jaws: The Revenge,United States,... and this time it ' horrible ,1,2.8,Adventure
Jaws: The Revenge,"Bogota, Colombia",a shark on revenge ,1,2.8,Adventure
Jaws: The Revenge,"Liverpool, England",completely shambolic ,1,2.8,Adventure
Jaws: The Revenge,United States,an okay 4th installment ,7,2.8,Adventure
Jaws: The Revenge,Florida,its bad but watchable ,7,2.8,Adventure
Jaws: The Revenge,"Chicago, Illinois",one of the bad film ever/ shark look fake ,1,2.8,Adventure
Jaws: The Revenge,"Iowa City, IA",thus bring to an end the saga of bruce ,1,2.8,Adventure
Jaws: The Revenge,United States,ok ok let ' get down to business .... ,6,2.8,Adventure
Jaws: The Revenge,UNKNOWN,"far superior to "" jaw 3-d "" ",4,2.8,Adventure
Jaws: The Revenge,United States,""" jaw : the revenge "" be the bad "" shark movie "" i have ever see ",1,2.8,Adventure
Jaws: The Revenge,U.S.A.,jaw : the revenge ( 1987 ) * * ,5,2.8,Adventure
Jaws: The Revenge,NI,quick review ,6,2.8,Adventure
Jaws: The Revenge,India,a great white shark   be after the life of the brody family can they survive or go down to the murderous jaw one after another ,10,2.8,Adventure
Jaws: The Revenge,United States,underrated second best in the series * * * out of 5 ,10,2.8,Adventure
Jaws: The Revenge,United States,my name be jaw montoya you kill my father prepare to die ,10,2.8,Adventure
Jaws: The Revenge,Novelist of The Final Version,majorly flaw but entertaining ,5,2.8,Adventure
Jaws: The Revenge,United States,a disa - trophe ,1,2.8,Adventure
Jaws: The Revenge,Ireland,from one of the great film ever to this ,1,2.8,Adventure
Jaws: The Revenge,United States,when you think safe go back in ocean ,7,2.8,Adventure
Jaws: The Revenge,Phoenix,such a pain to sit through ,1,2.8,Adventure
Jaws: The Revenge,"Dallas, Texas",what ... be ... that ... scum ,1,2.8,Adventure
Jaws: The Revenge,United States,when you think about it be not as bad as people say it be ,6,2.8,Adventure
Jaws: The Revenge,United States,at least its better than jaws 3 and a masterpiece compare with shark in venice ,6,2.8,Adventure
Jaws: The Revenge,United States,not too bad ,5,2.8,Adventure
Jaws: The Revenge,United States,after kill their son a large great white shark stock the brody family ,2,2.8,Adventure
Jaws: The Revenge,Australia,stupid and not that good but not god awful ,5,2.8,Adventure
Jaws: The Revenge,United States,new device replace bullet to put an end to late killer shark ,7,2.8,Adventure
Jaws: The Revenge,"Louisville, KY",uhhh ... .what ,1,2.8,Adventure
Jaws: The Revenge,"Los Angeles, Ca",hard to really recommend ,2.8,2.8,Adventure
Jaws: The Revenge,United Kingdom,roar shark and family angst ,6,2.8,Adventure
Jaws: The Revenge,United States,roar ( literally ) ,1,2.8,Adventure
Jaws: The Revenge,United Kingdom,great parody- oh wait it ' actually a proper movie ,2,2.8,Adventure
Jaws: The Revenge,Greece,""" jaw "" be never mean for a sequel ",2,2.8,Adventure
Jaws: The Revenge,United States,come on michael caine be in it ... ,3,2.8,Adventure
Jaws: The Revenge,New Zealand,duh duh duh duh ok you get the idea just when you think   the metal/fiberglas shark have be burn hit and prang more time than your car ,2,2.8,Adventure
Jaws: The Revenge,United States,jaws 26 : jaw take manhatten ,2,2.8,Adventure
Jaws: The Revenge,"Malvern, Pennsylvania",very underrated ,2.8,2.8,Adventure
Jaws: The Revenge,"New Hartford, NY",slightly better than 3 but not much ,5,2.8,Adventure
Jaws: The Revenge,Scotland,bad film ever ,1,2.8,Adventure
Jaws: The Revenge,Monterrey N.L. México,alternative intro and end cool ,2.8,2.8,Adventure
Jaws: The Revenge,USA,hilarious ... ,2.8,2.8,Adventure
Jaws: The Revenge,"Hartlepool, UK",jaw finally die in 1987 ,1,2.8,Adventure
Jaws: The Revenge,London,shark have no stomach for real meat ,2.8,2.8,Adventure
Jaws: The Revenge,USA,another movie that should not have be make ,1,2.8,Adventure
Jaws: The Revenge,"Macon, Mississippi",what be anybody think ,2.8,2.8,Adventure
Jaws: The Revenge,"Georgia, United States",i be a micheal caine fan--i enjoy watch him ,2.8,2.8,Adventure
Jaws: The Revenge,"Amsterdam, Holland",legendary because of it ' lame ending ,1,2.8,Adventure
Jaws: The Revenge,UNKNOWN,do not they explain in jaw 2 that shark do not take thing personally the director of revenge should have be take note ,2.8,2.8,Adventure
Jaws: The Revenge,"Arlington, Texas",why be this movie make ,2,2.8,Adventure
Jaws: The Revenge,UNKNOWN,shock ,2,2.8,Adventure
Jaws: The Revenge,"Ohio, USA",one of the most inept theatrical release of the 80 ,1,2.8,Adventure
Jaws: The Revenge,Deep 13,shark can roar ,2.8,2.8,Adventure
Jaws: The Revenge,"wigan, england",best sequel ,4,2.8,Adventure
Jaws: The Revenge,"Meriden, Ct, Usa",the last and least ,2.8,2.8,Adventure
Jaws: The Revenge,"Long Beach, CA",where do the budget go ,5,2.8,Adventure
Jaws: The Revenge,UNKNOWN,a bad flick that complete the jaw tale ,2.8,2.8,Adventure
Jaws: The Revenge,Amity,just when you think it be safe to go to blockbuster ,1,2.8,Adventure
Jaws: The Revenge,UNKNOWN,this time..it terrible .. ,2.8,2.8,Adventure
Jaws: The Revenge,USA,mind blow ,1,2.8,Adventure
Jaws: The Revenge,"Texas, USA",so shark have feeling ,1,2.8,Adventure
Jaws: The Revenge,Pacific Ocean,an insult to the legacy of jaw ,2.8,2.8,Adventure
Jaws: The Revenge,detroit,so bad you have to see it ,2.8,2.8,Adventure
Jaws: The Revenge,"amherst, ohio",it ' not as bad as people say it be ,2.8,2.8,Adventure
Jaws: The Revenge,England,spoiler ( jaw the revenge ) ,2.8,2.8,Adventure
Jaws: The Revenge,"Copenhagen, Denmark",besides from michael caine this movie be not worth watch .. ,2,2.8,Adventure
Jaws: The Revenge,UNKNOWN,just when you think it be safe to go back in the theater ,2.8,2.8,Adventure
Jaws: The Revenge,"Dale i Sunnfjord, Norway",walk on water ,2.8,2.8,Adventure
Jaws: The Revenge,"Livingston, Scotland",not the best but by no mean the bad ,2.8,2.8,Adventure
Jaws: The Revenge,"West Bromwich, England","the best of the "" jaw "" sequel ",7,2.8,Adventure
Jaws: The Revenge,UNKNOWN,could have be so much better ,5,2.8,Adventure
Jaws: The Revenge,USA,a fish call bruce ,2.8,2.8,Adventure
Jaws: The Revenge,USA,awful ,2.8,2.8,Adventure
Jaws: The Revenge,"Ardmore, PA",this time it ' stupid ,1,2.8,Adventure
Jaws: The Revenge,"LA, CA",would have be a decent make - for tv movie ,3,2.8,Adventure
Jaws: The Revenge,"Toronto, Canada",what the hell be go on here ,1,2.8,Adventure
Jaws: The Revenge,Amity isaland.,why do they do it ,1,2.8,Adventure
Jaws: The Revenge,"Riverside, California USA",a sad end to an incredible movie series ,2.8,2.8,Adventure
Jaws: The Revenge,UNKNOWN,a disappointment ,2.8,2.8,Adventure
Jaws: The Revenge,UNKNOWN,the shark have e.s.p ,2.8,2.8,Adventure
Jaws: The Revenge,"Oxford, England",revenge indeed ,1,2.8,Adventure
Jaws: The Revenge,"Syracuse, ny",dear lord i can not believe i watch it all ,2.8,2.8,Adventure
Jaws: The Revenge,UNKNOWN,you will root for the shark ,1,2.8,Adventure
Jaws: The Revenge,New York,not that bad ,7,2.8,Adventure
Jaws: The Revenge,"Liverpool, NY","ok,ok ... i'll say it this movie bite ",2.8,2.8,Adventure
Jaws: The Revenge,Phoenix AZ  USA,horrible movie alert ,2,2.8,Adventure
Jaws: The Revenge,France,this one should be show in cinema school definitely ,1,2.8,Adventure
Jaws: The Revenge,United States,i have have a better time wait in line at the dmv ,1,2.8,Adventure
Jaws: The Revenge,United States,"the tag - line should have be "" this time it ' pathetic "" ",3,2.8,Adventure
Jaws: The Revenge,United States,your jaw will drop on how bad this movie be ,1,2.8,Adventure
Jaws: The Revenge,United States,what in the ,1,2.8,Adventure
Jaws: The Revenge,United States,it ' really not that bad have say that i do have some thought ,8,2.8,Adventure
Jaws: The Revenge,UNKNOWN,holy mother of mercy ,1,2.8,Adventure
Jaws: The Revenge,United States,"a bad movie but still waaaaaaaaaaaaaaaaaaay better than "" cruel jaw "" ",1,2.8,Adventure
